particle_key,o2,o2_label,particle_label,feature,modality,mean,std,median,q25,q75,n_valid
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_max_dsbs_per_chrom,Genomic Location,37.14,13.136224724021737,36.0,26.5,43.0,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_n_chroms_with_ge1_dsb,Genomic Location,13.6,3.919183588453085,13.5,10.0,16.0,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_n_chroms_with_ge2_dsbs,Genomic Location,9.56,3.317589486359034,8.0,7.0,12.0,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_ph1d_gini_gaps,Genomic Location,0.8777315856854965,0.03093717015554943,0.8778005909897736,0.854219188227239,0.9015391553570908,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_ph1d_max_gap_Mbp,Genomic Location,28.992046596505258,10.387255856728608,29.327377880101107,20.27847963736881,35.11085221511613,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_ph1d_mean_gap_Mbp,Genomic Location,3.8420607912034432,1.6910276320987812,3.482079294842581,2.394732291443884,5.555479562316435,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m5_ph1d_n_chroms_analysed,Genomic Location,9.56,3.317589486359034,8.0,7.0,12.0,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_complexity_r_spearman,Damage Complexity,0.008602220058688421,0.09258610883433832,0.008192426762858616,-0.05444519236237093,0.08105707862312325,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_complexity_score_mean,Damage Complexity,1.3029112457669918,0.05674540372709762,1.3006764477352712,1.2655858395989974,1.3357660228270412,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_complexity_score_var,Damage Complexity,0.2984649283781389,0.06313438360245775,0.30364062943774917,0.2589099544260252,0.3310189508073257,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_frac_DSB,Damage Complexity,0.7423532273667125,0.04166476928633644,0.7392835272504592,0.7164472911035373,0.7757957559681697,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_frac_DSBplus,Damage Complexity,0.21238229949958284,0.035438601349253376,0.2090527753389913,0.18716276978417268,0.23456917978458988,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_frac_DSBpp,Damage Complexity,0.045264473133704596,0.02240568354653929,0.045112781954887216,0.029456749560981137,0.05684315684315684,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_frac_has_base_damage,Damage Complexity,0.3361962128398098,0.03723934428223287,0.3352059925093633,0.3085392051557465,0.3614126501664496,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_n_base_damage_mean,Damage Complexity,0.4239014979257912,0.05173173536038053,0.42536438264365894,0.39346704198920945,0.4567850364598941,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_n_base_damage_std,Damage Complexity,0.6693605472123251,0.058733979241539315,0.6714569430532016,0.6255257788430884,0.7008476098591315,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_n_extra_backbone_mean,Damage Complexity,0.2461769329243001,0.04012756560581842,0.24390540015540016,0.21835839598997492,0.2744878850416571,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m6_n_extra_backbone_std,Damage Complexity,0.48178738191873477,0.04615160601237571,0.4771385814227746,0.44603809375961956,0.5198437452035771,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h0_betti0_mean,Topological Summaries,3.3583999999999996,0.5059964822012106,3.285,3.0700000000000003,3.7175000000000002,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h0_betti0_var,Topological Summaries,213.176317,32.339889121709064,219.80268750000005,192.366025,231.56812500000004,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h0_landscape_integral,Topological Summaries,1.7956481481578652,0.8347617057372972,1.8342696092389503,1.261900334514448,2.328560587934694,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h0_landscape_peak_t,Topological Summaries,1.2949899497487438,0.3479411841454745,1.355276381909548,1.1274497487437187,1.5188442211055277,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h0_persistent_entropy,Topological Summaries,4.240582458571529,0.12726009660881654,4.25402458115718,4.148145412445695,4.324644585860588,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h1_betti1_mean,Topological Summaries,0.015300000000000003,0.014366976021418008,0.01,0.005,0.02,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h1_betti1_var,Topological Summaries,0.0172595,0.016823534772752127,0.009899999999999997,0.004975000000000004,0.023256250000000006,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h1_landscape_integral,Topological Summaries,0.0035336282265340285,0.00696645606245638,0.0007017133739636271,0.00031789926554393354,0.0022547277303575685,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h1_landscape_peak_t,Topological Summaries,0.837467336683417,0.8339748492857448,0.36218592964824126,0.23366834170854275,1.3260678391959801,50
helium_psobp,0.005,True anoxia (0.005%),Helium pSOBP (10 keV/µm),m7_h1_persistent_entropy,Topological Summaries,1.260031795432762,0.3794231706017032,1.323821092636286,1.026832663456025,1.5215610290495551,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_centroid_x_um,Spatial Distribution,0.007561623333525565,0.03311354305022881,0.00816824769985328,-0.014938698892184035,0.031731098137037034,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_centroid_y_um,Spatial Distribution,0.00560188186488394,0.028767590112646083,0.007428869009891326,-0.01344420692330211,0.021685639503728555,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_centroid_z_um,Spatial Distribution,0.0034654655587035253,0.2229388247285926,-0.01330686416054269,-0.16136591248150203,0.1083409071723731,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_frac_nn_within_0.5um,Spatial Distribution,0.9358743810955815,0.020531401606667287,0.9343183779119931,0.9202631578947369,0.9528048780487806,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_frac_nn_within_1.0um,Spatial Distribution,0.9653427048798862,0.016218552942769963,0.9665518167173797,0.9547979797979799,0.9796043165467626,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_frac_nn_within_2.0um,Spatial Distribution,0.9902546261349643,0.0075527160608198085,0.9926466612598,0.9859073359073359,0.9934958832017656,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h0_max_lifetime_um,Spatial Distribution,2.6602205991744996,0.6473550019572726,2.7676960229873657,2.4731996059417725,3.0519577264785767,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h0_mean_lifetime_um,Spatial Distribution,0.2106223318181415,0.02960430525530509,0.2100165318675022,0.18486596786510845,0.22982429746092142,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h0_n_long_components,Spatial Distribution,10.0,3.3226495451672298,10.0,8.0,12.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h0_total_persistence_um,Spatial Distribution,29.54599072506593,4.438934756757678,29.039897930109873,27.091676850701333,32.28297198297514,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h1_max_persistence_um,Spatial Distribution,0.08754166901111603,0.09750072366986248,0.043380722403526306,0.024189654737710953,0.10077913105487823,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h1_mean_persistence_um,Spatial Distribution,0.02453758362820977,0.01782947792734343,0.01763144162084375,0.011695156805217266,0.03475332241505384,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h1_n_loops,Spatial Distribution,0.06,0.23748684174075835,0.0,0.0,0.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_h1_total_persistence_um,Spatial Distribution,0.16803292952477933,0.1563109706465899,0.11046237125992775,0.0701709408313036,0.2011689431965351,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_n_dsbs,Spatial Distribution,142.58,12.851599122288247,144.5,135.0,152.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_nn_mean_um,Spatial Distribution,0.1700024409745996,0.028658524307340023,0.17037683023289424,0.14608213050649513,0.19180130977093082,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_nn_median_um,Spatial Distribution,0.08206298611784875,0.011369277387740375,0.07924166255981477,0.07435884676010632,0.08973829781403668,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_nn_std_um,Spatial Distribution,0.33826368669501244,0.07823402538100188,0.34549089686866796,0.298899092930848,0.37955167012248525,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_r_from_center_mean_um,Spatial Distribution,2.3743862031425356,0.12731652112171454,2.3635946277951048,2.262976126138696,2.4635732397803416,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_r_from_center_skew,Spatial Distribution,-0.04107188066871639,0.14914802054248166,-0.012667680485466437,-0.1684506365890425,0.06354103513901646,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_r_from_center_std_um,Spatial Distribution,1.2926565881904768,0.0568468616727951,1.2985994692078713,1.2676215230388508,1.3269212489290245,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_radius_of_gyration_um,Spatial Distribution,2.6945949346985283,0.12467448644564443,2.683234016904994,2.593832463429109,2.785269914543813,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_K_0.5um,Spatial Distribution,36.30662299890532,2.781884046458015,36.06099896657341,34.59139047670075,37.78099756697089,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_K_1.0um,Spatial Distribution,76.2392646459686,4.669404824312336,76.38851097339118,72.83043772151821,78.94447180998587,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_K_1.5um,Spatial Distribution,115.35290915725888,6.030565294279392,115.72741006278434,110.86874057373987,119.56803775120872,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_K_2.0um,Spatial Distribution,152.2829962665342,8.080876857445803,152.7112282930173,146.41067963626176,158.78647979462846,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_L_0.5um,Spatial Distribution,1.552821344373083,0.05222416018465441,1.549506201626012,1.5212777109136573,1.581588167900252,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_L_1.0um,Spatial Distribution,1.6293565822744112,0.0536127774998749,1.6321650166063542,1.5906461842698243,1.6612008562378247,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_L_1.5um,Spatial Distribution,1.5188942582764862,0.05266477578490966,1.523076711070955,1.4801626292503869,1.556155635031252,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_ripley_L_2.0um,Spatial Distribution,1.3117001960571724,0.05877161470955454,1.3158431154621748,1.2695995296830052,1.3592439274143615,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_std_x_um,Spatial Distribution,0.3477054900803392,0.10787227717138725,0.3476632074959146,0.27394158331415913,0.44101055564777436,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_std_y_um,Spatial Distribution,0.32199927045454624,0.09901808402301435,0.32202040507237606,0.25128522212463233,0.38858866590017416,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m1_std_z_um,Spatial Distribution,2.6485960854126365,0.12369607455094597,2.6310770279190296,2.5337987671622404,2.7376738293068628,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_axial_radial_ratio,Radial Track Structure,6.490769076398955,2.153348545429121,5.946314756678999,4.877073791026635,7.222914019272267,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_complexity_r_spearman,Radial Track Structure,0.015609707072933257,0.09921228019492564,0.021418712885778256,-0.05301239452107844,0.08658068515051655,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_frac_r_lt_0.5um,Radial Track Structure,0.921709721278137,0.027129620394828798,0.9246701659809902,0.9016393442622951,0.9441823899371069,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_frac_r_lt_1.0um,Radial Track Structure,0.952432048210345,0.019229301270885762,0.9543969102792633,0.9396117796806295,0.9672034047034047,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_frac_r_lt_1.5um,Radial Track Structure,0.9724802690751697,0.014549697777720713,0.9757049180327868,0.9612163792491661,0.9837662337662338,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_frac_r_lt_2.0um,Radial Track Structure,0.9813574525069392,0.01214096032804992,0.9823693164243736,0.973421052631579,0.9925167901806392,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_r_entropy,Radial Track Structure,0.5095973298272126,0.1289209273899276,0.49411185645260036,0.41872495476050037,0.5960490135378915,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_r_kurtosis,Radial Track Structure,27.702853842282696,13.934555153798422,23.718209305133037,17.886806479040054,34.004106739341296,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_r_mean_um,Radial Track Structure,0.19465745586417088,0.0411220264064663,0.19430706038519488,0.16280601106057405,0.22431727077956526,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_r_skew,Radial Track Structure,4.864305800138642,1.0759260925041325,4.656495709783687,4.134991596427888,5.515108355792272,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_r_std_um,Radial Track Structure,0.442566051871237,0.11220085073168072,0.4491877829726487,0.364320068397903,0.5439740311233188,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_ripley_K2D_0.5um,Radial Track Structure,57.19084396663661,3.3306981631213186,57.654330673717155,54.54794095996715,59.884567300040075,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_ripley_K2D_1.0um,Radial Track Structure,61.203786869650756,2.425679963516162,61.31012137228993,59.33032498625006,63.15063019074344,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m2_z_std_um,Radial Track Structure,2.6485960854126365,0.12369607455094597,2.6310770279190296,2.5337987671622404,2.7376738293068628,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_dsb_energy_enrichment,Local Energy Heterogeneity,28.438472767913037,1.8097550685028456,28.40503859890473,27.469654130646205,29.429029093492538,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_dsb_voxel_energy_mean_MeV,Local Energy Heterogeneity,0.16095063790026148,0.005929335709730647,0.1618825570033312,0.15643581126489803,0.16450337806604343,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_dsb_voxel_energy_std_MeV,Local Energy Heterogeneity,0.05428428884055406,0.0067712022210533445,0.05585633030647381,0.049907344279107896,0.058746266033214804,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_cv,Local Energy Heterogeneity,5.083745094055838,0.13286306912501455,5.083390583613663,5.006291404574411,5.157127672375288,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_entropy,Local Energy Heterogeneity,0.18116547657752882,0.010527333366642161,0.18014364186441495,0.1743766024422122,0.18941157711620069,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_gini,Local Energy Heterogeneity,0.9148897405523121,0.0017249475603279465,0.9149928320043048,0.9139922288463581,0.9157400407511763,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_hot_spots,Local Energy Heterogeneity,184.0,0.0,184.0,184.0,184.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_mean_MeV,Local Energy Heterogeneity,0.005675692763179541,0.0003062794541658492,0.00567680480889976,0.005488047725521028,0.0058634880697354674,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_n_nonzero,Local Energy Heterogeneity,6730.68,411.8093461785441,6712.0,6450.75,6897.5,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_std_MeV,Local Energy Heterogeneity,0.028814168572425844,0.0008417070844937936,0.028842585161328316,0.028370626270771027,0.029359351843595505,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_top10pct_frac,Local Energy Heterogeneity,0.9076424431800842,0.00303842196819174,0.9081075191497803,0.9062468111515045,0.909786731004715,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_top25pct_frac,Local Energy Heterogeneity,0.9540332090854645,0.0017874451547955242,0.954316258430481,0.9529461413621902,0.9551092088222504,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m3_energy_top5pct_frac,Local Energy Heterogeneity,0.8781192851066589,0.003735138733950752,0.8789053559303284,0.8763512372970581,0.8807537704706192,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_D10_Gy,Dose Distribution,14.431008625030518,0.5382423681828556,14.421468257904053,14.08807921409607,14.74605393409729,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_D50_Gy,Dose Distribution,2.232054741382599,0.1215792850655098,2.214739441871643,2.1619187593460083,2.2969051599502563,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_D90_Gy,Dose Distribution,0.29336216747760774,0.015176290046094618,0.29167571663856506,0.28514209389686584,0.301283523440361,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_dose_cv,Dose Distribution,5.083257555245316,0.13280258165323977,5.082927093107218,5.005802797545173,5.156552255339846,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_dose_entropy,Dose Distribution,0.1811597495816708,0.010559244676821053,0.1800425402787994,0.1740479851421226,0.1894771408098511,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_dose_mean_Gy,Dose Distribution,30.64148685455322,1.6533409643737895,30.644630432128906,29.627319812774658,31.6536602973938,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_dose_std_Gy,Dose Distribution,155.5448733520508,4.544985410017831,155.68968963623047,153.14574813842773,158.46942138671875,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_frac_above_mean,Dose Distribution,0.03800598411500117,0.0012909649712957993,0.03830840100156699,0.036962246287786805,0.038885656574394634,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_frac_above_mean_1sd,Dose Distribution,0.027479433721452996,0.001648464231809511,0.02741367522885276,0.026730588060272602,0.028624524507704432,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m4_frac_above_mean_2sd,Dose Distribution,0.027438869035524636,0.0016640554756383499,0.02741367522885276,0.026676366112374943,0.02852382135458789,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_dsbs_per_chrom_std,Genomic Location,8.17622849796328,2.0542675914721764,8.20166626224949,6.496308454176974,9.296476774630754,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_dsbs_per_occupied_chrom_mean,Genomic Location,11.087184330954488,3.4184845995947484,10.37087912087912,8.307291666666666,13.813636363636364,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_frac_intra_chrom_pairs,Genomic Location,0.1741162325554078,0.06732901304141299,0.16925220330753998,0.10897581505035622,0.23400326948881767,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_frac_intra_lt_1.0Mbp,Genomic Location,0.2297717784802532,0.07170071833860478,0.23509204162303188,0.16177611405908598,0.2886811525346557,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_frac_intra_lt_10.0Mbp,Genomic Location,0.452436129405878,0.09493348567814314,0.42273050566946146,0.39802840081235896,0.48937088985450333,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_frac_intra_lt_5.0Mbp,Genomic Location,0.34970494145049486,0.09659257751885546,0.34437794670095556,0.27748407794284413,0.3972059016912728,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_gini_per_chrom,Genomic Location,0.862843767731528,0.05457279245998825,0.8782409824247395,0.8207279074464094,0.9068672185646307,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_intra_dist_mean_Mbp,Genomic Location,25.045350241928727,8.742335447095916,25.161361558941124,17.314612404074722,33.60897464494495,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_intra_dist_std_Mbp,Genomic Location,27.024159608645572,9.836115025211805,26.01233394248905,18.4217356862192,36.16008062198129,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_max_dsbs_per_chrom,Genomic Location,39.22,13.505983859015974,38.0,28.25,45.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_n_chroms_with_ge1_dsb,Genomic Location,13.96,3.9240795098978305,13.5,11.0,16.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_n_chroms_with_ge2_dsbs,Genomic Location,9.74,3.3215056826686298,8.0,7.0,12.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_ph1d_gini_gaps,Genomic Location,0.8811894456983523,0.02920065050456758,0.88316104568141,0.8560720947521696,0.902127748027836,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_ph1d_max_gap_Mbp,Genomic Location,28.799875980081694,10.389721445398864,29.88030425116291,19.840870502946448,34.84403411773186,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_ph1d_mean_gap_Mbp,Genomic Location,3.6810859581284503,1.6085444394608488,3.316546900732189,2.3143873719545494,5.203449267703243,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m5_ph1d_n_chroms_analysed,Genomic Location,9.74,3.3215056826686298,8.0,7.0,12.0,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_complexity_r_spearman,Damage Complexity,0.015609707072933257,0.09921228019492564,0.021418712885778256,-0.05301239452107844,0.08658068515051655,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_complexity_score_mean,Damage Complexity,1.303369726491405,0.05255066969105743,1.302313704591882,1.2706479553199546,1.3289252914164607,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_complexity_score_var,Damage Complexity,0.2991432953380613,0.060807085559947904,0.30208849663670356,0.2556721425829703,0.3284680133787895,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_frac_DSB,Damage Complexity,0.7419144398501474,0.03791529205598822,0.7441937477922995,0.7173448936911816,0.7690834534967556,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_frac_DSBplus,Damage Complexity,0.2128013938083003,0.03282753291056774,0.20734501347708895,0.190259351892127,0.2300744176013805,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_frac_DSBpp,Damage Complexity,0.04528416634155237,0.02195542141011264,0.04445420119642171,0.029855810008481764,0.055459770114942526,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_frac_has_base_damage,Damage Complexity,0.3358047635065345,0.03627411441584656,0.3332803992740472,0.31238258596749163,0.35604946216787714,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_n_base_damage_mean,Damage Complexity,0.423742181981045,0.05176122388014752,0.42049842049842046,0.39254284390921723,0.4481249645952529,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_n_base_damage_std,Damage Complexity,0.6701733001435101,0.05733819312136309,0.6713612762504728,0.6294662519644563,0.6981794372502099,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_n_extra_backbone_mean,Damage Complexity,0.24675250510561753,0.03735793502833965,0.24675324675324675,0.22245179063360881,0.2662220872652527,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m6_n_extra_backbone_std,Damage Complexity,0.48274746093908893,0.04368100519648317,0.47905091436801656,0.4515779958558277,0.513126852861982,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m7_h0_betti0_mean,Topological Summaries,3.52,0.4882908969047037,3.505,3.26,3.7925,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m7_h0_betti0_var,Topological Summaries,234.45157199999997,34.315652104212106,244.76475,203.53779999999998,262.58910000000003,50
helium_psobp,0.021,Radiobiological anoxia (0.021%),Helium pSOBP (10 keV/µm),m7_h0_landscape_integral,Topological Summaries,1.8739129350114576,0.809212437699241,1.9152992118950705,1.5291756782400854,2.328560587934694,50
